miRNA;Target
hsa-miR-15a-5p;NCOR2
hsa-miR-15a-5p;MTMR4
hsa-miR-15a-5p;MRPL40
hsa-miR-15a-5p;MLXIP
hsa-miR-15a-5p;MIB1
hsa-miR-15a-5p;MED11
hsa-miR-15a-5p;MCM3AP-AS1
hsa-miR-15a-5p;LYRM5
hsa-miR-15a-5p;LRRC57
hsa-miR-15a-5p;LRPPRC
hsa-miR-15a-5p;LITAF
hsa-miR-15a-5p;KLC2
hsa-miR-15a-5p;TECPR2
hsa-miR-15a-5p;KATNAL1
hsa-miR-15a-5p;IRAK1BP1
hsa-miR-15a-5p;HYOU1
hsa-miR-15a-5p;GSK3B
hsa-miR-15a-5p;GGA3
hsa-miR-15a-5p;GANAB
hsa-miR-15a-5p;GABARAP
hsa-miR-15a-5p;FRYL
hsa-miR-15a-5p;FAM73A
hsa-miR-15a-5p;AMER1
hsa-miR-15a-5p;EDC3
hsa-miR-15a-5p;DSCR3
hsa-miR-15a-5p;DPP8
hsa-miR-15a-5p;DNAJC9
hsa-miR-15a-5p;DICER1
hsa-miR-15a-5p;CYLD
hsa-miR-15a-5p;CYB561A3
hsa-miR-15a-5p;CUL2
hsa-miR-15a-5p;CSDE1
hsa-miR-15a-5p;CREG1
hsa-miR-15a-5p;CPNE1
hsa-miR-15a-5p;RHOV
hsa-miR-15a-5p;CDKN2AIPNL
hsa-miR-15a-5p;CDC27
hsa-miR-15a-5p;CBFA2T3
hsa-miR-15a-5p;C6orf106
hsa-miR-15a-5p;C2orf42
hsa-miR-15a-5p;LRIF1
hsa-miR-15a-5p;C15orf39
hsa-miR-15a-5p;BSG
hsa-miR-15a-5p;B4GALT1
hsa-miR-15a-5p;ATP13A3
hsa-miR-15a-5p;ASXL1
hsa-miR-15a-5p;AP3M1
hsa-miR-15a-5p;AFF4
hsa-miR-15a-5p;ACOX1
hsa-miR-15a-5p;CXCL10
hsa-miR-15a-5p;SYNRG
hsa-miR-15a-5p;TNRC6B
hsa-miR-15a-5p;GRAMD3
hsa-miR-15a-5p;PPIP5K2
hsa-miR-15a-5p;TNRC6B
hsa-miR-15a-5p;ADORA3
hsa-miR-15a-5p;RAB15
hsa-miR-15a-5p;TNRC6B
hsa-miR-15a-5p;ARHGAP32
hsa-miR-15a-5p;SLC35E2B
hsa-miR-15a-5p;TNRC6B
hsa-miR-15a-5p;AMOTL1
hsa-miR-15a-5p;AXIN2
hsa-miR-15a-5p;C16orf72
hsa-miR-15a-5p;CDC37L1
hsa-miR-15a-5p;DNAJA1
hsa-miR-15a-5p;GNAL
hsa-miR-15a-5p;HOXA3
hsa-miR-15a-5p;KPNA3
hsa-miR-15a-5p;NAPG
hsa-miR-15a-5p;PHKA1
hsa-miR-15a-5p;PIK3R1
hsa-miR-15a-5p;RNF149
hsa-miR-15a-5p;SOWAHC
hsa-miR-15a-5p;SREK1
hsa-miR-15a-5p;TMEM245
hsa-miR-15a-5p;UBR3
hsa-miR-15a-5p;VEGFA
hsa-miR-15a-5p;ZFHX4
hsa-miR-15a-5p;ZNF367
hsa-miR-15a-5p;HAUS3
hsa-miR-15a-5p;ZNF460
hsa-miR-15a-5p;PIK3R1
hsa-miR-15a-5p;VEGFA
hsa-miR-15a-5p;ZNF460
hsa-miR-15a-5p;DMPK
hsa-miR-15a-5p;PDCD1
hsa-miR-15a-5p;PDCD1
hsa-miR-15a-5p;CASK
hsa-miR-15a-5p;CHEK1
hsa-miR-15a-5p;FZD6
hsa-miR-15a-5p;GPRC5A
hsa-miR-15a-5p;HNRNPA1
hsa-miR-15a-5p;MCFD2
hsa-miR-15a-5p;NEGR1
hsa-miR-15a-5p;OCRL
hsa-miR-15a-5p;PDIA6
hsa-miR-15a-5p;PPP1R11
hsa-miR-15a-5p;SLCO3A1
hsa-miR-15a-5p;SRPR
hsa-miR-15a-5p;HNRNPA1L2
hsa-miR-15a-5p;FLOT2
hsa-miR-15a-5p;PIK3R1
hsa-miR-15a-5p;GLP2R
hsa-miR-15a-5p;RS1
hsa-miR-15a-5p;GNAT1
hsa-miR-15a-5p;DCAF17
hsa-miR-15a-5p;GPRC5A
hsa-miR-15a-5p;GPRC5A
hsa-miR-15a-5p;GPRC5A
hsa-miR-15a-5p;GPRC5A
hsa-miR-15a-5p;GPRC5A
hsa-miR-15a-5p;GPRC5A
hsa-miR-15a-5p;GPRC5A
hsa-miR-15a-5p;TRAK1
hsa-miR-15a-5p;ANKRD36
hsa-miR-15a-5p;BSPRY
hsa-miR-15a-5p;RPL14
hsa-miR-15a-5p;CUL3
hsa-miR-15a-5p;EIF2B2
hsa-miR-15a-5p;GPRC5A
hsa-miR-15a-5p;NOTCH2
hsa-miR-15a-5p;KLHL40
hsa-miR-15a-5p;ANKRD36
hsa-miR-15a-5p;BSPRY
hsa-miR-15a-5p;TNRC6B
hsa-miR-15a-5p;C3orf36
hsa-miR-15a-5p;PIK3R1
hsa-miR-15a-5p;TRAK1
hsa-miR-15a-5p;GPRC5A
hsa-miR-15a-5p;GPRC5A
hsa-miR-15a-5p;GPRC5A
hsa-miR-15a-5p;GPRC5A
hsa-miR-15a-5p;DMPK
hsa-miR-15a-5p;DMPK
hsa-miR-15a-5p;GPRC5A
hsa-miR-15a-5p;LINC01565
hsa-miR-15a-5p;PIK3R1
hsa-miR-15a-5p;TRAK1
hsa-miR-15a-5p;GPRC5A
hsa-miR-15a-5p;ANKMY1
hsa-miR-15a-5p;TRAK1
hsa-miR-15a-5p;ADRA2B
hsa-miR-15a-5p;TRAK1
hsa-miR-15a-5p;TRAK1
hsa-miR-15a-5p;PDCD1
hsa-miR-15a-5p;PDCD1
hsa-miR-15a-5p;DMPK
hsa-miR-15a-5p;MSL1
hsa-miR-15a-5p;PDCD1
hsa-miR-15a-5p;PDCD1
hsa-miR-15a-5p;DMPK
hsa-miR-15a-5p;CASK
hsa-miR-15a-5p;DMPK
hsa-miR-15a-5p;NPEPPS
hsa-miR-15a-5p;DMPK
hsa-miR-15a-5p;PDCD1
hsa-miR-15a-5p;PDCD1
hsa-miR-15a-5p;DMPK
hsa-miR-15a-5p;CASK
hsa-miR-15a-5p;ABL2
hsa-miR-15a-5p;AMOTL1
hsa-miR-15a-5p;ARHGDIA
hsa-miR-15a-5p;ARIH1
hsa-miR-15a-5p;ATG9A
hsa-miR-15a-5p;AXIN2
hsa-miR-15a-5p;BZW1
hsa-miR-15a-5p;CBX2
hsa-miR-15a-5p;CDC37L1
hsa-miR-15a-5p;CDCA4
hsa-miR-15a-5p;CDK1
hsa-miR-15a-5p;CEP55
hsa-miR-15a-5p;CHIC1
hsa-miR-15a-5p;CYP26B1
hsa-miR-15a-5p;DDX3X
hsa-miR-15a-5p;DYNLL2
hsa-miR-15a-5p;E2F7
hsa-miR-15a-5p;EIF1AX
hsa-miR-15a-5p;FGF2
hsa-miR-15a-5p;GABARAPL1
hsa-miR-15a-5p;GNAL
hsa-miR-15a-5p;GPR180
hsa-miR-15a-5p;HOXA3
hsa-miR-15a-5p;HSPE1-MOB4
hsa-miR-15a-5p;JARID2
hsa-miR-15a-5p;KIF23
hsa-miR-15a-5p;KIF5B
hsa-miR-15a-5p;MOB4
hsa-miR-15a-5p;N4BP1
hsa-miR-15a-5p;NAPG
hsa-miR-15a-5p;NUP50
hsa-miR-15a-5p;OGT
hsa-miR-15a-5p;PAG1
hsa-miR-15a-5p;PDIA6
hsa-miR-15a-5p;PHKA1
hsa-miR-15a-5p;PPIG
hsa-miR-15a-5p;PRKAA1
hsa-miR-15a-5p;PSAT1
hsa-miR-15a-5p;RAD23B
hsa-miR-15a-5p;RPRD2
hsa-miR-15a-5p;SBNO1
hsa-miR-15a-5p;SHOC2
hsa-miR-15a-5p;SMAD7
hsa-miR-15a-5p;SNX16
hsa-miR-15a-5p;SOWAHC
hsa-miR-15a-5p;SREK1
hsa-miR-15a-5p;STRADB
hsa-miR-15a-5p;SYPL1
hsa-miR-15a-5p;TAF13
hsa-miR-15a-5p;UBN2
hsa-miR-15a-5p;USP42
hsa-miR-15a-5p;VEGFA
hsa-miR-15a-5p;YTHDC1
hsa-miR-15a-5p;YWHAH
hsa-miR-15a-5p;ZFHX4
hsa-miR-15a-5p;ZNF367
hsa-miR-15a-5p;ZNF622
hsa-miR-15a-5p;ABCC6
hsa-miR-15a-5p;CLEC2D
hsa-miR-15a-5p;CCNT1
hsa-miR-15a-5p;L2HGDH
hsa-miR-15a-5p;REL
hsa-miR-15a-5p;TTLL5
hsa-miR-15a-5p;B3GNT2
hsa-miR-15a-5p;GPR27
hsa-miR-15a-5p;ZNF620
hsa-miR-15a-5p;ATAD5
hsa-miR-15a-5p;PROSC
hsa-miR-15a-5p;DNAJA1
hsa-miR-15a-5p;CPSF7
hsa-miR-15a-5p;ZNF460
hsa-miR-15a-5p;DLGAP3
hsa-miR-15a-5p;TMEM245
hsa-miR-15a-5p;SNRPB2
hsa-miR-15a-5p;RALGAPB
hsa-miR-15a-5p;SLC25A12
hsa-miR-15a-5p;AMOTL1
hsa-miR-15a-5p;BZW1
hsa-miR-15a-5p;NUP50
hsa-miR-15a-5p;TLK1
hsa-miR-15a-5p;VEGFA
hsa-miR-15a-5p;ZNF367
hsa-miR-15a-5p;REL
hsa-miR-15a-5p;ABL2
hsa-miR-15a-5p;AGO4
hsa-miR-15a-5p;AHNAK2
hsa-miR-15a-5p;AMOTL1
hsa-miR-15a-5p;ARHGDIA
hsa-miR-15a-5p;ARIH1
hsa-miR-15a-5p;ARMC12
hsa-miR-15a-5p;ATG9A
hsa-miR-15a-5p;AVL9
hsa-miR-15a-5p;AXIN2
hsa-miR-15a-5p;BAG4
hsa-miR-15a-5p;BZW1
hsa-miR-15a-5p;C1orf21
hsa-miR-15a-5p;CBX2
hsa-miR-15a-5p;CDADC1
hsa-miR-15a-5p;CDC37L1
hsa-miR-15a-5p;CDCA4
hsa-miR-15a-5p;CDK1
hsa-miR-15a-5p;CEP55
hsa-miR-15a-5p;CHIC1
hsa-miR-15a-5p;DDX3X
hsa-miR-15a-5p;DNAJA1
hsa-miR-15a-5p;DYNLL2
hsa-miR-15a-5p;E2F7
hsa-miR-15a-5p;EFNB2
hsa-miR-15a-5p;EIF1AX
hsa-miR-15a-5p;FAM122B
hsa-miR-15a-5p;FZD9
hsa-miR-15a-5p;GABARAPL1
hsa-miR-15a-5p;GABPA
hsa-miR-15a-5p;GNB1
hsa-miR-15a-5p;GNG12
hsa-miR-15a-5p;GPATCH8
hsa-miR-15a-5p;GPR180
hsa-miR-15a-5p;HCFC2
hsa-miR-15a-5p;HDGF
hsa-miR-15a-5p;HNRNPDL
hsa-miR-15a-5p;HOXA3
hsa-miR-15a-5p;HSPE1-MOB4
hsa-miR-15a-5p;JARID2
hsa-miR-15a-5p;KIF23
hsa-miR-15a-5p;ADGRL1
hsa-miR-15a-5p;LRRFIP2
hsa-miR-15a-5p;LSM11
hsa-miR-15a-5p;MOB4
hsa-miR-15a-5p;NAPG
hsa-miR-15a-5p;NUFIP2
hsa-miR-15a-5p;NUP50
hsa-miR-15a-5p;PHF19
hsa-miR-15a-5p;PHKA1
hsa-miR-15a-5p;PISD
hsa-miR-15a-5p;PLAG1
hsa-miR-15a-5p;PLRG1
hsa-miR-15a-5p;PPIG
hsa-miR-15a-5p;PRKAA1
hsa-miR-15a-5p;PRKAR2A
hsa-miR-15a-5p;RAD23B
hsa-miR-15a-5p;RARB
hsa-miR-15a-5p;RBPJ
hsa-miR-15a-5p;RCAN3
hsa-miR-15a-5p;RPRD2
hsa-miR-15a-5p;SBNO1
hsa-miR-15a-5p;SERBP1
hsa-miR-15a-5p;SESTD1
hsa-miR-15a-5p;SHOC2
hsa-miR-15a-5p;SKI
hsa-miR-15a-5p;SMAD7
hsa-miR-15a-5p;SNRPB2
hsa-miR-15a-5p;SNX16
hsa-miR-15a-5p;STRADB
hsa-miR-15a-5p;SYPL1
hsa-miR-15a-5p;TFAP2A
hsa-miR-15a-5p;UBN2
hsa-miR-15a-5p;USP15
hsa-miR-15a-5p;USP48
hsa-miR-15a-5p;VEGFA
hsa-miR-15a-5p;YTHDC1
hsa-miR-15a-5p;ZBTB16
hsa-miR-15a-5p;ZFHX4
hsa-miR-15a-5p;ZNF622
hsa-miR-15a-5p;ABCC6
hsa-miR-15a-5p;CCDC80
hsa-miR-15a-5p;CHMP4B
hsa-miR-15a-5p;RIF1
hsa-miR-15a-5p;KRT33B
hsa-miR-15a-5p;AKR1B10
hsa-miR-15a-5p;CCNT1
hsa-miR-15a-5p;L2HGDH
hsa-miR-15a-5p;SSRP1
hsa-miR-15a-5p;FLCN
hsa-miR-15a-5p;MAP4K2
hsa-miR-15a-5p;REL
hsa-miR-15a-5p;TTLL5
hsa-miR-15a-5p;GPR27
hsa-miR-15a-5p;ZNF620
hsa-miR-15a-5p;SCAMP4
hsa-miR-15a-5p;RAPH1
hsa-miR-15a-5p;CLIP4
hsa-miR-15a-5p;PAGR1
hsa-miR-15a-5p;ATAD5
hsa-miR-15a-5p;CPSF7
hsa-miR-15a-5p;AP5Z1
hsa-miR-15a-5p;ASGR2
hsa-miR-15a-5p;UBE2H
hsa-miR-15a-5p;ZNF460
hsa-miR-15a-5p;LAMP2
hsa-miR-15a-5p;ZNF691
hsa-miR-15a-5p;TMEM245
hsa-miR-15a-5p;OSCAR
hsa-miR-15a-5p;GRB2
hsa-miR-15a-5p;LANCL1
hsa-miR-15a-5p;SRPRB
hsa-miR-15a-5p;AMOTL1
hsa-miR-15a-5p;ARIH1
hsa-miR-15a-5p;CHIC1
hsa-miR-15a-5p;DDX3X
hsa-miR-15a-5p;GABARAPL1
hsa-miR-15a-5p;HSPE1-MOB4
hsa-miR-15a-5p;MOB4
hsa-miR-15a-5p;NAPG
hsa-miR-15a-5p;NUP50
hsa-miR-15a-5p;PPIG
hsa-miR-15a-5p;PRKAR2A
hsa-miR-15a-5p;RAD23B
hsa-miR-15a-5p;TLK1
hsa-miR-15a-5p;UBN2
hsa-miR-15a-5p;VEGFA
hsa-miR-15a-5p;ZFHX4
hsa-miR-15a-5p;ZNF367
hsa-miR-15a-5p;ZNF622
hsa-miR-15a-5p;KRT33B
hsa-miR-15a-5p;FLCN
hsa-miR-15a-5p;REL
hsa-miR-15a-5p;DNAJA1
hsa-miR-15a-5p;ABL2
hsa-miR-15a-5p;ACVR2A
hsa-miR-15a-5p;AGO4
hsa-miR-15a-5p;AHNAK2
hsa-miR-15a-5p;AMOTL1
hsa-miR-15a-5p;ARHGAP12
hsa-miR-15a-5p;ARHGDIA
hsa-miR-15a-5p;ARIH1
hsa-miR-15a-5p;ARMC12
hsa-miR-15a-5p;ATXN7L3B
hsa-miR-15a-5p;AXIN2
hsa-miR-15a-5p;BZW1
hsa-miR-15a-5p;C11orf24
hsa-miR-15a-5p;C1orf21
hsa-miR-15a-5p;NOL4L
hsa-miR-15a-5p;CBX2
hsa-miR-15a-5p;CCDC88C
hsa-miR-15a-5p;CCND2
hsa-miR-15a-5p;CCNE1
hsa-miR-15a-5p;CCNE2
hsa-miR-15a-5p;CDC37L1
hsa-miR-15a-5p;CDCA4
hsa-miR-15a-5p;CDK1
hsa-miR-15a-5p;CEP55
hsa-miR-15a-5p;CHIC1
hsa-miR-15a-5p;CLIP4
hsa-miR-15a-5p;CMTM4
hsa-miR-15a-5p;CREBL2
hsa-miR-15a-5p;CRIM1
hsa-miR-15a-5p;CTDSPL
hsa-miR-15a-5p;DCTN5
hsa-miR-15a-5p;DDX3X
hsa-miR-15a-5p;DNAJA1
hsa-miR-15a-5p;E2F7
hsa-miR-15a-5p;EIF1AX
hsa-miR-15a-5p;ELK4
hsa-miR-15a-5p;EN2
hsa-miR-15a-5p;FAM122B
hsa-miR-15a-5p;FASN
hsa-miR-15a-5p;FOXK1
hsa-miR-15a-5p;FZD9
hsa-miR-15a-5p;GABARAPL1
hsa-miR-15a-5p;GALNT1
hsa-miR-15a-5p;GNG12
hsa-miR-15a-5p;GPR180
hsa-miR-15a-5p;GPR27
hsa-miR-15a-5p;GRB2
hsa-miR-15a-5p;HAUS3
hsa-miR-15a-5p;HCFC2
hsa-miR-15a-5p;HIGD1A
hsa-miR-15a-5p;HNRNPDL
hsa-miR-15a-5p;HOXA3
hsa-miR-15a-5p;HSPA1B
hsa-miR-15a-5p;IVNS1ABP
hsa-miR-15a-5p;KANK1
hsa-miR-15a-5p;KLHL15
hsa-miR-15a-5p;KPNA1
hsa-miR-15a-5p;LAMP2
hsa-miR-15a-5p;ADGRL1
hsa-miR-15a-5p;LRRFIP2
hsa-miR-15a-5p;LUZP1
hsa-miR-15a-5p;MAFK
hsa-miR-15a-5p;MAP3K7
hsa-miR-15a-5p;MSANTD4
hsa-miR-15a-5p;MSL1
hsa-miR-15a-5p;MTFR1L
hsa-miR-15a-5p;MTMR3
hsa-miR-15a-5p;MYO5A
hsa-miR-15a-5p;NAPG
hsa-miR-15a-5p;NCKAP1
hsa-miR-15a-5p;NUP50
hsa-miR-15a-5p;PAG1
hsa-miR-15a-5p;PHKA1
hsa-miR-15a-5p;PI4K2B
hsa-miR-15a-5p;PISD
hsa-miR-15a-5p;PLAG1
hsa-miR-15a-5p;PPIG
hsa-miR-15a-5p;PPM1A
hsa-miR-15a-5p;PPP2R5C
hsa-miR-15a-5p;PRKAA1
hsa-miR-15a-5p;PRKAR2A
hsa-miR-15a-5p;RAD23B
hsa-miR-15a-5p;RARB
hsa-miR-15a-5p;RASEF
hsa-miR-15a-5p;RBBP6
hsa-miR-15a-5p;RIMS3
hsa-miR-15a-5p;RPRD2
hsa-miR-15a-5p;SALL1
hsa-miR-15a-5p;SBNO1
hsa-miR-15a-5p;SESTD1
hsa-miR-15a-5p;SETD1B
hsa-miR-15a-5p;SHOC2
hsa-miR-15a-5p;SMAD7
hsa-miR-15a-5p;SNRPB2
hsa-miR-15a-5p;SNX16
hsa-miR-15a-5p;SOWAHC
hsa-miR-15a-5p;SREK1
hsa-miR-15a-5p;SRSF1
hsa-miR-15a-5p;STK38
hsa-miR-15a-5p;STRADB
hsa-miR-15a-5p;TFAP2A
hsa-miR-15a-5p;TGFBR3
hsa-miR-15a-5p;TMEM189
hsa-miR-15a-5p;TMEM189-UBE2V1
hsa-miR-15a-5p;TMEM245
hsa-miR-15a-5p;TUBB2A
hsa-miR-15a-5p;UBE2V1
hsa-miR-15a-5p;USP42
hsa-miR-15a-5p;VAV2
hsa-miR-15a-5p;VEGFA
hsa-miR-15a-5p;VPS4A
hsa-miR-15a-5p;WEE1
hsa-miR-15a-5p;WNK3
hsa-miR-15a-5p;XKR7
hsa-miR-15a-5p;YTHDC1
hsa-miR-15a-5p;YWHAH
hsa-miR-15a-5p;ZBTB16
hsa-miR-15a-5p;ZCCHC3
hsa-miR-15a-5p;ZFHX4
hsa-miR-15a-5p;ZNF367
hsa-miR-15a-5p;ZNF622
hsa-miR-15a-5p;CCDC80
hsa-miR-15a-5p;ZNF391
hsa-miR-15a-5p;KRT33B
hsa-miR-15a-5p;AKR1B10
hsa-miR-15a-5p;CCNT1
hsa-miR-15a-5p;TARBP2
hsa-miR-15a-5p;L2HGDH
hsa-miR-15a-5p;FAM103A1
hsa-miR-15a-5p;OSBPL3
hsa-miR-15a-5p;ZNF620
hsa-miR-15a-5p;RAPH1
hsa-miR-15a-5p;SMDT1
hsa-miR-15a-5p;AP5Z1
hsa-miR-15a-5p;THRAP3
hsa-miR-15a-5p;ASGR2
hsa-miR-15a-5p;ODF2L
hsa-miR-15a-5p;ZNF691
hsa-miR-15a-5p;DLGAP3
hsa-miR-15a-5p;PPIL1
hsa-miR-15a-5p;OSCAR
hsa-miR-15a-5p;ORC4
hsa-miR-15a-5p;SLC29A1
hsa-miR-15a-5p;RALGAPB
hsa-miR-15a-5p;SLC25A12
hsa-miR-15a-5p;RAB3IP
hsa-miR-15a-5p;KIAA1456
hsa-miR-15a-5p;ABL2
hsa-miR-15a-5p;ABL2
hsa-miR-15a-5p;AGO4
hsa-miR-15a-5p;ARHGAP12
hsa-miR-15a-5p;ARIH1
hsa-miR-15a-5p;ATG9A
hsa-miR-15a-5p;AXIN2
hsa-miR-15a-5p;BZW1
hsa-miR-15a-5p;C1orf21
hsa-miR-15a-5p;CAPZA2
hsa-miR-15a-5p;CBX2
hsa-miR-15a-5p;CDC37L1
hsa-miR-15a-5p;CDCA4
hsa-miR-15a-5p;CDK1
hsa-miR-15a-5p;CEP55
hsa-miR-15a-5p;CHIC1
hsa-miR-15a-5p;CPEB3
hsa-miR-15a-5p;DDX3X
hsa-miR-15a-5p;E2F7
hsa-miR-15a-5p;EIF1AX
hsa-miR-15a-5p;EN2
hsa-miR-15a-5p;FAM122B
hsa-miR-15a-5p;FASN
hsa-miR-15a-5p;FGF2
hsa-miR-15a-5p;FGF2
hsa-miR-15a-5p;GABARAPL1
hsa-miR-15a-5p;GPATCH8
hsa-miR-15a-5p;GPR180
hsa-miR-15a-5p;GRB2
hsa-miR-15a-5p;HNRNPA2B1
hsa-miR-15a-5p;HOXA3
hsa-miR-15a-5p;HSPE1-MOB4
hsa-miR-15a-5p;JARID2
hsa-miR-15a-5p;KIF23
hsa-miR-15a-5p;KPNA1
hsa-miR-15a-5p;LANCL1
hsa-miR-15a-5p;ADGRL1
hsa-miR-15a-5p;LUZP1
hsa-miR-15a-5p;MOB4
hsa-miR-15a-5p;MSANTD4
hsa-miR-15a-5p;MYO5A
hsa-miR-15a-5p;NAPG
hsa-miR-15a-5p;NUP50
hsa-miR-15a-5p;PAFAH1B2
hsa-miR-15a-5p;PHKA1
hsa-miR-15a-5p;PLAG1
hsa-miR-15a-5p;PPIG
hsa-miR-15a-5p;PRKAA1
hsa-miR-15a-5p;PRKAR2A
hsa-miR-15a-5p;RARB
hsa-miR-15a-5p;RCAN3
hsa-miR-15a-5p;REL
hsa-miR-15a-5p;RIMS3
hsa-miR-15a-5p;RPRD2
hsa-miR-15a-5p;SALL1
hsa-miR-15a-5p;SBNO1
hsa-miR-15a-5p;SESTD1
hsa-miR-15a-5p;SHOC2
hsa-miR-15a-5p;SNRPB2
hsa-miR-15a-5p;SREK1
hsa-miR-15a-5p;SZRD1
hsa-miR-15a-5p;TMEM189
hsa-miR-15a-5p;TMEM189-UBE2V1
hsa-miR-15a-5p;TUBB2A
hsa-miR-15a-5p;UBE2V1
hsa-miR-15a-5p;UBN2
hsa-miR-15a-5p;USP48
hsa-miR-15a-5p;USP42
hsa-miR-15a-5p;VEGFA
hsa-miR-15a-5p;YTHDC1
hsa-miR-15a-5p;YWHAH
hsa-miR-15a-5p;ZCCHC3
hsa-miR-15a-5p;ZFHX4
hsa-miR-15a-5p;ZNF367
hsa-miR-15a-5p;ZNF622
hsa-miR-15a-5p;HAUS3
hsa-miR-15a-5p;KRT33B
hsa-miR-15a-5p;MAP4K2
hsa-miR-15a-5p;ZFP28
hsa-miR-15a-5p;GPR27
hsa-miR-15a-5p;OSBPL3
hsa-miR-15a-5p;ZNF620
hsa-miR-15a-5p;PAGR1
hsa-miR-15a-5p;DNAJA1
hsa-miR-15a-5p;AP5Z1
hsa-miR-15a-5p;ASGR2
hsa-miR-15a-5p;ZNF460
hsa-miR-15a-5p;PPIL1
hsa-miR-15a-5p;TMEM245
hsa-miR-15a-5p;OSCAR
hsa-miR-15a-5p;RAB3IP
hsa-miR-15a-5p;ABL2
hsa-miR-15a-5p;ABL2
hsa-miR-15a-5p;AKT3
hsa-miR-15a-5p;AMOT
hsa-miR-15a-5p;ARHGAP12
hsa-miR-15a-5p;ARHGDIA
hsa-miR-15a-5p;ARIH1
hsa-miR-15a-5p;ASH1L
hsa-miR-15a-5p;ATG9A
hsa-miR-15a-5p;ATP5G3
hsa-miR-15a-5p;AXIN2
hsa-miR-15a-5p;B3GNT2
hsa-miR-15a-5p;BTN3A3
hsa-miR-15a-5p;BZW1
hsa-miR-15a-5p;C11orf24
hsa-miR-15a-5p;C16orf72
hsa-miR-15a-5p;NOL4L
hsa-miR-15a-5p;CA8
hsa-miR-15a-5p;CAMSAP1
hsa-miR-15a-5p;CCND2
hsa-miR-15a-5p;CCNE1
hsa-miR-15a-5p;CCNE2
hsa-miR-15a-5p;CD2AP
hsa-miR-15a-5p;CDC37L1
hsa-miR-15a-5p;CDCA4
hsa-miR-15a-5p;CDK1
hsa-miR-15a-5p;CHIC1
hsa-miR-15a-5p;CLSPN
hsa-miR-15a-5p;CNKSR3
hsa-miR-15a-5p;CPSF7
hsa-miR-15a-5p;CREBL2
hsa-miR-15a-5p;CTDSPL
hsa-miR-15a-5p;CYP26B1
hsa-miR-15a-5p;DCTN5
hsa-miR-15a-5p;DMTF1
hsa-miR-15a-5p;DNAJA1
hsa-miR-15a-5p;E2F7
hsa-miR-15a-5p;EIF1AX
hsa-miR-15a-5p;EN2
hsa-miR-15a-5p;EXT1
hsa-miR-15a-5p;FAM103A1
hsa-miR-15a-5p;FAM122B
hsa-miR-15a-5p;FZD6
hsa-miR-15a-5p;GABARAPL1
hsa-miR-15a-5p;GABPA
hsa-miR-15a-5p;GALNT1
hsa-miR-15a-5p;GNAL
hsa-miR-15a-5p;GNB1
hsa-miR-15a-5p;GOSR1
hsa-miR-15a-5p;GPR180
hsa-miR-15a-5p;GPR27
hsa-miR-15a-5p;HCFC2
hsa-miR-15a-5p;HIGD1A
hsa-miR-15a-5p;HIST2H2BE
hsa-miR-15a-5p;HOXC8
hsa-miR-15a-5p;HSPA1B
hsa-miR-15a-5p;HSPA4L
hsa-miR-15a-5p;ITGA2
hsa-miR-15a-5p;KANK1
hsa-miR-15a-5p;KPNA3
hsa-miR-15a-5p;LAMP2
hsa-miR-15a-5p;ADGRL1
hsa-miR-15a-5p;LRRFIP2
hsa-miR-15a-5p;LURAP1L
hsa-miR-15a-5p;LUZP1
hsa-miR-15a-5p;MAFK
hsa-miR-15a-5p;MBD4
hsa-miR-15a-5p;MSL1
hsa-miR-15a-5p;MYO5A
hsa-miR-15a-5p;NAA25
hsa-miR-15a-5p;NAPG
hsa-miR-15a-5p;OGT
hsa-miR-15a-5p;PAG1
hsa-miR-15a-5p;PAK2
hsa-miR-15a-5p;PDCD1
hsa-miR-15a-5p;PDCD1
hsa-miR-15a-5p;PDE4D
hsa-miR-15a-5p;PI4K2B
hsa-miR-15a-5p;PIK3R1
hsa-miR-15a-5p;PISD
hsa-miR-15a-5p;PLEKHA1
hsa-miR-15a-5p;PNRC2
hsa-miR-15a-5p;PPAP2B
hsa-miR-15a-5p;PPIL1
hsa-miR-15a-5p;PPP2R5C
hsa-miR-15a-5p;PRDM4
hsa-miR-15a-5p;PRKAA1
hsa-miR-15a-5p;PRKAR2A
hsa-miR-15a-5p;PTPRD
hsa-miR-15a-5p;RAB23
hsa-miR-15a-5p;RACGAP1
hsa-miR-15a-5p;RARB
hsa-miR-15a-5p;RECK
hsa-miR-15a-5p;RIMS3
hsa-miR-15a-5p;RNF149
hsa-miR-15a-5p;RPRD2
hsa-miR-15a-5p;RUNX1T1
hsa-miR-15a-5p;SBNO1
hsa-miR-15a-5p;SEC24A
hsa-miR-15a-5p;SESTD1
hsa-miR-15a-5p;SLC2A3
hsa-miR-15a-5p;SLC39A9
hsa-miR-15a-5p;SNRPB2
hsa-miR-15a-5p;SNTB2
hsa-miR-15a-5p;SNX16
hsa-miR-15a-5p;SRPR
hsa-miR-15a-5p;SRSF1
hsa-miR-15a-5p;STK38
hsa-miR-15a-5p;SYPL1
hsa-miR-15a-5p;SZRD1
hsa-miR-15a-5p;TAF13
hsa-miR-15a-5p;TAOK1
hsa-miR-15a-5p;TARBP2
hsa-miR-15a-5p;TBRG1
hsa-miR-15a-5p;TFAP2A
hsa-miR-15a-5p;TM7SF3
hsa-miR-15a-5p;TMEM161B
hsa-miR-15a-5p;TMEM189
